name,datetime,temp,humidity,precip,windspeed,description
khammam,07-05-2021,32.5,58.8,1.3,23.8,Partly cloudy throughout the day with rain clearing later.
khammam,08-05-2021,32.8,56.7,0,25.2,Partly cloudy throughout the day.
khammam,09-05-2021,33.2,55.4,0,24.1,Partly cloudy throughout the day.
khammam,10-05-2021,33.4,56.4,0,23.4,Partly cloudy throughout the day.
khammam,11-05-2021,33.9,56.4,4.8,19.8,Partly cloudy throughout the day with rain.
khammam,12-05-2021,32.7,63.8,7.1,16.6,Partly cloudy throughout the day with rain clearing later.
khammam,13-05-2021,32.4,65,0.1,16.9,Partly cloudy throughout the day with late afternoon rain.
khammam,14-05-2021,32.5,65.2,0.8,20.5,Partly cloudy throughout the day with rain clearing later.
hyderabad,13-05-2020,31.7,50.1,1.6,13.7,Partly cloudy throughout the day with rain clearing later.
hyderabad,14-05-2020,32.2,51.9,0,19.8,Partly cloudy throughout the day.
hyderabad,15-05-2020,32.4,45.4,0,19.4,Partly cloudy throughout the day.
hyderabad,16-05-2020,30.6,58.3,17,25.2,Partly cloudy throughout the day with afternoon rain.
hyderabad,17-05-2020,30.7,57.3,1.1,14.8,Partly cloudy throughout the day with a chance of rain throughout the day.
hyderabad,18-05-2020,32.3,48.4,0.1,18,Partly cloudy throughout the day with late afternoon rain.
hyderabad,19-05-2020,33.1,38.5,2.5,13,Partly cloudy throughout the day with rain clearing later.
hyderabad,20-05-2020,34,31.1,0,20.2,Partly cloudy throughout the day.
hyderabad,21-05-2020,34.9,30.1,0,26.3,Partly cloudy throughout the day.
hyderabad,22-05-2020,34.1,26.4,0,14.8,Partly cloudy throughout the day.
hyderabad,23-05-2020,34.7,27.3,0,14.8,Partly cloudy throughout the day.
hyderabad,24-05-2020,34.7,44.4,0,19.1,Partly cloudy throughout the day.
hyderabad,25-05-2020,34.1,54.2,0,18.4,Partly cloudy throughout the day.
hyderabad,26-05-2020,33.9,55,0,20.2,Partly cloudy throughout the day.
hyderabad,27-05-2020,35.3,44.3,0,17.3,Partly cloudy throughout the day.
hyderabad,28-05-2020,36.2,32.8,0,11.2,Partly cloudy throughout the day.
hyderabad,29-05-2020,35.5,35.5,0.6,15.8,Partly cloudy throughout the day with late afternoon rain.
hyderabad,30-05-2020,32.9,48.7,1.4,23.4,Partly cloudy throughout the day with rain clearing later.
hyderabad,31-05-2020,28.4,72.6,16,26.8,Partly cloudy throughout the day with afternoon rain.
hyderabad,01-06-2020,28.6,72.2,3.7,11.5,Partly cloudy throughout the day with rain.
hyderabad,02-06-2020,28.2,73.9,5.6,13,Partly cloudy throughout the day with rain.
hyderabad,03-06-2020,29.3,67.8,2.1,11.3,Partly cloudy throughout the day with rain clearing later.
hyderabad,04-06-2020,28.8,72.3,5,16.3,Partly cloudy throughout the day with late afternoon rain.
hyderabad,05-06-2020,29.4,65.2,0.2,16.6,Partly cloudy throughout the day with early morning rain.
hyderabad,06-06-2020,30.1,58.3,0,14.8,Partly cloudy throughout the day.
hyderabad,07-06-2020,30.2,59.8,0,26.3,Partly cloudy throughout the day.
hyderabad,08-06-2020,30.4,55.7,0,19.9,Partly cloudy throughout the day.
hyderabad,09-06-2020,30.7,56.6,0.3,16.6,Partly cloudy throughout the day with late afternoon rain.
hyderabad,10-06-2020,26.9,82,47.7,23.2,Partly cloudy throughout the day with rain.
hyderabad,11-06-2020,25.1,86.6,17,18.1,Partly cloudy throughout the day with rain.
hyderabad,12-06-2020,25.4,86.2,5,19.4,Partly cloudy throughout the day with early morning rain.
hyderabad,13-06-2020,26.7,79.9,0,17.5,Partly cloudy throughout the day.
hyderabad,14-06-2020,27.4,79.4,0.1,17.6,Partly cloudy throughout the day with afternoon rain.
hyderabad,15-06-2020,27.2,80.9,4,21.6,Partly cloudy throughout the day with late afternoon rain.
hyderabad,16-06-2020,25.5,87.7,5,17.6,Partly cloudy throughout the day with afternoon rain.
hyderabad,17-06-2020,25.5,86.2,0.1,28.8,Partly cloudy throughout the day with morning rain.
hyderabad,18-06-2020,25.3,87.4,14,18.4,Partly cloudy throughout the day with rain.
hyderabad,19-06-2020,26.9,80.4,0.2,21.6,Partly cloudy throughout the day with late afternoon rain.
hyderabad,20-06-2020,27.6,77.2,0.2,21.9,Partly cloudy throughout the day with late afternoon rain.
hyderabad,21-06-2020,25.9,82.8,0,19.8,Partly cloudy throughout the day.
hyderabad,22-06-2020,26.9,79.1,0,19.9,Partly cloudy throughout the day.
hyderabad,23-06-2020,27.7,75,0.2,18,Partly cloudy throughout the day with early morning rain.
hyderabad,24-06-2020,28.8,73.8,0.4,14.4,Partly cloudy throughout the day with afternoon rain.
hyderabad,25-06-2020,29.3,72.7,0.2,14.2,Partly cloudy throughout the day with late afternoon rain.
hyderabad,26-06-2020,28.7,75.8,0.2,9.4,Partly cloudy throughout the day with early morning rain.
hyderabad,27-06-2020,28.3,80.1,29,17.7,Partly cloudy throughout the day with rain.
hyderabad,28-06-2020,26.2,86.4,38,9.4,Partly cloudy throughout the day with rain.
hyderabad,29-06-2020,26.3,87.3,29,10.5,Partly cloudy throughout the day with afternoon rain.
hyderabad,30-06-2020,27.1,85.4,0.4,14.8,Partly cloudy throughout the day with rain clearing later.
hyderabad,01-07-2020,27.7,79.3,0.5,15.8,Partly cloudy throughout the day with rain.
hyderabad,02-07-2020,26.4,83,11,16.6,Partly cloudy throughout the day with late afternoon rain.
hyderabad,03-07-2020,26,84,3.4,19.9,Partly cloudy throughout the day with rain.
hyderabad,04-07-2020,25,88.9,6,17.8,Partly cloudy throughout the day with early morning rain.
hyderabad,05-07-2020,24.8,87.1,0.8,24.8,Partly cloudy throughout the day with rain.
hyderabad,06-07-2020,24.8,88.4,0.1,14.4,Partly cloudy throughout the day with morning rain.
hyderabad,07-07-2020,26.2,82.7,0.3,14.6,Partly cloudy throughout the day with late afternoon rain.
hyderabad,08-07-2020,26,84.6,0.1,18.4,Partly cloudy throughout the day with afternoon rain.
hyderabad,09-07-2020,26.1,84.3,1.8,19.4,Partly cloudy throughout the day with rain.
hyderabad,10-07-2020,24.5,87.3,6,18.4,Partly cloudy throughout the day with afternoon rain.
hyderabad,11-07-2020,25.6,84.6,0.5,14.8,Partly cloudy throughout the day with rain.
hyderabad,12-07-2020,26.6,81.6,2.9,25.9,Partly cloudy throughout the day with rain.
hyderabad,13-07-2020,25.6,86.7,0.1,10.8,Partly cloudy throughout the day with afternoon rain.
hyderabad,14-07-2020,25.1,88.2,9,15.8,Partly cloudy throughout the day with late afternoon rain.
hyderabad,15-07-2020,23.5,95.5,55,12.8,Partly cloudy throughout the day with afternoon rain.
hyderabad,16-07-2020,24.3,89,2.9,21.7,Partly cloudy throughout the day with rain clearing later.
hyderabad,17-07-2020,25.4,85.1,0.2,16.4,Partly cloudy throughout the day with late afternoon rain.
hyderabad,18-07-2020,26.2,83.3,0,14.8,Partly cloudy throughout the day.
hyderabad,19-07-2020,25.9,86.9,1,14.8,Partly cloudy throughout the day with afternoon rain.
hyderabad,20-07-2020,26.3,85.9,1.6,11.3,Partly cloudy throughout the day with rain.
hyderabad,21-07-2020,26.9,80.1,4,12.2,Partly cloudy throughout the day with early morning rain.
hyderabad,22-07-2020,26.4,85.3,0.1,14.2,Partly cloudy throughout the day with late afternoon rain.
hyderabad,23-07-2020,23.7,95.4,27.9,14.8,Partly cloudy throughout the day with morning rain.
hyderabad,24-07-2020,24.9,87.8,0.9,14.9,Partly cloudy throughout the day with rain.
hyderabad,25-07-2020,24.8,89.3,0.3,14.4,Partly cloudy throughout the day with afternoon rain.
hyderabad,26-07-2020,26.3,79.5,0,11.5,Partly cloudy throughout the day.
hyderabad,27-07-2020,26.7,78.9,0,18,Partly cloudy throughout the day.
hyderabad,28-07-2020,26,83.6,0.1,17.6,Partly cloudy throughout the day with afternoon rain.
hyderabad,29-07-2020,25.1,88.7,0.2,11.2,Partly cloudy throughout the day with afternoon rain.
hyderabad,30-07-2020,26.9,83.9,0.1,9.2,Partly cloudy throughout the day with afternoon rain.
hyderabad,31-07-2020,26.3,88,30,9.5,Partly cloudy throughout the day with afternoon rain.
hyderabad,01-08-2020,25.7,90.6,24,19.4,Partly cloudy throughout the day with afternoon rain.
hyderabad,02-08-2020,26.5,86.3,1,11.3,Partly cloudy throughout the day with late afternoon rain.
hyderabad,03-08-2020,25.7,85,0.3,23.8,Partly cloudy throughout the day with late afternoon rain.
hyderabad,04-08-2020,25.8,83,0.6,39.2,Partly cloudy throughout the day with rain.
hyderabad,05-08-2020,24.6,90.9,6,23.4,Partly cloudy throughout the day with rain in the morning and afternoon.
hyderabad,06-08-2020,25.8,86.3,0.2,21.6,Partly cloudy throughout the day with late afternoon rain.
hyderabad,07-08-2020,26.3,84.7,0,14.8,Partly cloudy throughout the day.
hyderabad,08-08-2020,26.5,81.4,0,25.2,Partly cloudy throughout the day.
hyderabad,09-08-2020,24.5,89.6,6,20.1,Partly cloudy throughout the day with rain.
hyderabad,10-08-2020,23.3,95.1,4,23,Partly cloudy throughout the day with rain clearing later.
hyderabad,11-08-2020,25.3,86.1,1.7,23.5,Partly cloudy throughout the day with rain.
hyderabad,12-08-2020,25,87.8,0.1,18.4,Partly cloudy throughout the day with afternoon rain.
hyderabad,13-08-2020,22.3,97,33.9,14.8,Partly cloudy throughout the day with a chance of rain throughout the day.
hyderabad,14-08-2020,22.6,95.7,4.4,16.4,Partly cloudy throughout the day with rain.
hyderabad,15-08-2020,22,97.5,45.6,18.4,Partly cloudy throughout the day with a chance of rain throughout the day.
hyderabad,16-08-2020,22.2,98.2,18,18.4,Partly cloudy throughout the day with rain.
hyderabad,17-08-2020,23.6,94.7,13,19.9,Partly cloudy throughout the day with rain clearing later.
hyderabad,18-08-2020,24.7,88.9,7,23.5,Partly cloudy throughout the day with late afternoon rain.
hyderabad,19-08-2020,23.5,95.1,15,18.4,Partly cloudy throughout the day with rain.
hyderabad,20-08-2020,23.2,95.1,12,18.4,Partly cloudy throughout the day with a chance of rain throughout the day.
hyderabad,21-08-2020,24.8,86,3.5,18.4,Partly cloudy throughout the day with rain.
hyderabad,22-08-2020,26,81.7,0,18.2,Partly cloudy throughout the day.
hyderabad,23-08-2020,26.2,80.4,5,15.5,Partly cloudy throughout the day with late afternoon rain.
hyderabad,24-08-2020,26.3,78.4,0.6,13,Partly cloudy throughout the day with early morning rain.
hyderabad,25-08-2020,26.9,78.9,0.6,14.8,Partly cloudy throughout the day with rain.
hyderabad,26-08-2020,26.6,78.7,2.3,13,Partly cloudy throughout the day with rain clearing later.
hyderabad,27-08-2020,24.6,87.6,4.1,14.9,Partly cloudy throughout the day with morning rain.
hyderabad,28-08-2020,25.6,80.5,1,14.8,Partly cloudy throughout the day with afternoon rain.
hyderabad,29-08-2020,26.6,78.8,3,18,Partly cloudy throughout the day with late afternoon rain.
hyderabad,30-08-2020,27.1,78.2,0.3,14.4,Partly cloudy throughout the day with afternoon rain.
hyderabad,31-08-2020,27.5,74.8,0,13.1,Partly cloudy throughout the day.
hyderabad,01-09-2020,27.5,75.3,0,11.5,Partly cloudy throughout the day.
hyderabad,02-09-2020,27.3,75.3,0,11.2,Partly cloudy throughout the day.
hyderabad,03-09-2020,27.5,74.7,0,10.6,Partly cloudy throughout the day.
hyderabad,04-09-2020,27.3,75.7,0,13,Partly cloudy throughout the day.
hyderabad,05-09-2020,27.9,72.1,0.4,11.2,Partly cloudy throughout the day with early morning rain.
hyderabad,06-09-2020,28.6,71.9,0,11.5,Partly cloudy throughout the day.
hyderabad,07-09-2020,28.7,74.2,0.3,14,Partly cloudy throughout the day with late afternoon rain.
hyderabad,08-09-2020,28.5,71.3,0.9,16,Partly cloudy throughout the day with rain.
hyderabad,09-09-2020,28.3,70.9,0.5,10.8,Partly cloudy throughout the day with early morning rain.
hyderabad,10-09-2020,27.2,78.6,2,17.1,Partly cloudy throughout the day with afternoon rain.
hyderabad,11-09-2020,26.1,86.6,1,14.4,Partly cloudy throughout the day with late afternoon rain.
hyderabad,12-09-2020,25.7,86.5,7.9,11.2,Partly cloudy throughout the day with rain.
hyderabad,13-09-2020,23.9,92,26.8,20.5,Partly cloudy throughout the day with rain.
hyderabad,14-09-2020,23.5,95.9,16.3,16.4,Partly cloudy throughout the day with rain clearing later.
hyderabad,15-09-2020,24.7,92.3,6.6,11.3,Partly cloudy throughout the day with rain.
hyderabad,16-09-2020,25.1,89.7,20,14.7,Partly cloudy throughout the day with rain.
hyderabad,17-09-2020,24.6,93.9,32,14.8,Partly cloudy throughout the day with rain.
hyderabad,18-09-2020,25.1,93,0.3,14.8,Partly cloudy throughout the day with late afternoon rain.
hyderabad,19-09-2020,24.4,96,12,11.2,Partly cloudy throughout the day with afternoon rain.
hyderabad,20-09-2020,25,92,7,14.8,Partly cloudy throughout the day with rain.
hyderabad,21-09-2020,25,88.9,1.9,18.4,Partly cloudy throughout the day with rain clearing later.
hyderabad,22-09-2020,25.4,87.8,0,18.4,Partly cloudy throughout the day.
hyderabad,23-09-2020,24.9,89,0.8,17.8,Partly cloudy throughout the day with afternoon rain.
hyderabad,24-09-2020,26,80.2,0,17.6,Partly cloudy throughout the day.
hyderabad,25-09-2020,25.6,84,14,17.8,Partly cloudy throughout the day with late afternoon rain.
hyderabad,26-09-2020,22.2,97.4,52,22.3,Partly cloudy throughout the day with rain clearing later.
hyderabad,27-09-2020,24.1,87.8,0.2,16,Partly cloudy throughout the day with early morning rain.
hyderabad,28-09-2020,25.2,83.6,0,11.5,Partly cloudy throughout the day.
hyderabad,29-09-2020,25.4,84.7,2,11.9,Partly cloudy throughout the day with late afternoon rain.
hyderabad,30-09-2020,24.9,89.4,2,14.8,Partly cloudy throughout the day with late afternoon rain.
hyderabad,01-10-2020,24.9,86.5,1.4,17.6,Partly cloudy throughout the day with rain clearing later.
hyderabad,02-10-2020,26.1,80.4,0,16.4,Partly cloudy throughout the day.
hyderabad,03-10-2020,26.9,75.9,0,13,Partly cloudy throughout the day.
hyderabad,04-10-2020,25.8,78.6,0,16,Partly cloudy throughout the day.
hyderabad,05-10-2020,25.9,80.6,0,13.1,Partly cloudy throughout the day.
hyderabad,06-10-2020,26,75.4,0,13,Partly cloudy throughout the day.
hyderabad,07-10-2020,23.8,83.6,0.3,13,Partly cloudy throughout the day with rain clearing later.
hyderabad,08-10-2020,24.9,86.2,0,11.2,Partly cloudy throughout the day.
hyderabad,09-10-2020,25.3,87.7,30,9.4,Partly cloudy throughout the day with rain.
hyderabad,10-10-2020,25.2,87.8,1.2,9.4,Partly cloudy throughout the day with rain.
hyderabad,11-10-2020,24,93,0.7,9.4,Cloudy skies throughout the day with afternoon rain.
hyderabad,12-10-2020,23.6,94.5,35,9.4,Cloudy skies throughout the day with rain.
hyderabad,13-10-2020,22.6,98.5,191,32.4,Cloudy skies throughout the day with rain.
hyderabad,14-10-2020,22.7,97.7,22,44.2,Cloudy skies throughout the day with a chance of rain throughout the day.
hyderabad,15-10-2020,24,91.7,11,11.2,Partly cloudy throughout the day with early morning rain.
hyderabad,16-10-2020,24.1,86.7,0,11.2,Partly cloudy throughout the day.
hyderabad,17-10-2020,24.3,88.6,69,14.8,Partly cloudy throughout the day with late afternoon rain.
hyderabad,18-10-2020,24.7,89.4,4,10.8,Partly cloudy throughout the day with early morning rain.
hyderabad,19-10-2020,24.4,91.8,14,16,Partly cloudy throughout the day with afternoon rain.
hyderabad,20-10-2020,22.8,97.3,18,17.1,Cloudy skies throughout the day with rain.
hyderabad,21-10-2020,24.1,90.8,0.5,9.7,Partly cloudy throughout the day with rain.
hyderabad,22-10-2020,25,81.3,0.4,9.2,Partly cloudy throughout the day with rain clearing later.
hyderabad,23-10-2020,25.1,73.6,0,9.4,Partly cloudy throughout the day.
hyderabad,24-10-2020,24.2,75.7,0,9.4,Partly cloudy throughout the day.
hyderabad,25-10-2020,24.5,76.5,0,9.4,Becoming cloudy in the afternoon.
hyderabad,26-10-2020,24.8,70,0,9.5,Partly cloudy throughout the day.
hyderabad,27-10-2020,23.5,70.8,0,12.8,Partly cloudy throughout the day.
hyderabad,28-10-2020,22.9,73.1,0,11.2,Partly cloudy throughout the day.
hyderabad,29-10-2020,23.2,76,0,11.2,Partly cloudy throughout the day.
hyderabad,30-10-2020,24.6,73.4,0,11.5,Partly cloudy throughout the day.
hyderabad,31-10-2020,24.4,71.2,0,11.5,Partly cloudy throughout the day.
hyderabad,01-11-2020,23.4,66.8,0,9.4,Clear conditions throughout the day.
hyderabad,02-11-2020,24.6,70,0,11.3,Clear conditions throughout the day.
hyderabad,03-11-2020,24.6,70.3,0,14.2,Partly cloudy throughout the day.
hyderabad,04-11-2020,23.9,57.9,0,11.2,Partly cloudy throughout the day.
hyderabad,05-11-2020,23.5,53.1,0,11.2,Clear conditions throughout the day.
hyderabad,06-11-2020,23.5,71.2,0,11.2,Partly cloudy throughout the day.
hyderabad,07-11-2020,24.6,75.3,0,11.3,Partly cloudy throughout the day.
hyderabad,08-11-2020,23.5,62.1,0,9.7,Clear conditions throughout the day.
hyderabad,09-11-2020,21.6,52.3,0,11.2,Clear conditions throughout the day.
hyderabad,10-11-2020,20.8,55,0,13,Clear conditions throughout the day.
hyderabad,11-11-2020,22,67.5,0.3,13,Clear conditions throughout the day with late afternoon rain.
hyderabad,12-11-2020,23.4,80.4,0.8,11.5,Partly cloudy throughout the day with rain clearing later.
hyderabad,13-11-2020,24.1,81,0,11.1,Partly cloudy throughout the day.
hyderabad,14-11-2020,24.6,75.4,0,7.9,Partly cloudy throughout the day.
hyderabad,15-11-2020,24.2,73.9,0,11.2,Partly cloudy throughout the day.
hyderabad,16-11-2020,24.4,74.7,0,15.4,Partly cloudy throughout the day.
hyderabad,17-11-2020,24.6,63.4,0,16.2,Partly cloudy throughout the day.
hyderabad,18-11-2020,24.3,76.5,0,11,Partly cloudy throughout the day.
hyderabad,19-11-2020,24.7,79.7,0,9.4,Partly cloudy throughout the day.
hyderabad,20-11-2020,24.4,71.1,0,7.7,Partly cloudy throughout the day.
hyderabad,21-11-2020,24.2,68.8,0,9.4,Partly cloudy throughout the day.
hyderabad,22-11-2020,24,78,0,9.4,Partly cloudy throughout the day.
